company_id,year,cash_from_operations_cr,capex_cr,free_cash_flow_calculated_cr,fcf_conversion_pct,capex_to_cfo_pct,cfo_available_flag,capital_allocation_pattern
BHARTIARTL,Mar 2022,55017.0,41478.0,13539.0,24.608757293200284,75.39124270679972,True,Positive FCF + CapEx
BHARTIARTL,Mar 2023,65325.0,39232.0,26093.0,39.9433601224646,60.0566398775354,True,Positive FCF + CapEx
BHARTIARTL,Mar 2024,78898.0,51089.0,27809.0,35.24677431620574,64.75322568379427,True,Positive FCF + CapEx
BEL,Mar 2013,-1539.0,1753.0,-3292.0,213.90513320337882,-113.90513320337882,True,Negative FCF + CapEx
BEL,Mar 2014,-569.0,759.0,-1328.0,233.3919156414763,-133.3919156414763,True,Negative FCF + CapEx
BEL,Mar 2015,1434.0,839.0,595.0,41.492329149232916,58.50767085076709,True,Positive FCF + CapEx
BEL,Mar 2016,2260.0,1470.0,790.0,34.95575221238938,65.04424778761062,True,Positive FCF + CapEx
BEL,Mar 2017,-61.0,3115.0,-3176.0,5206.55737704918,-5106.55737704918,True,Negative FCF + CapEx
BEL,Mar 2018,-687.0,6.0,-693.0,100.87336244541486,-0.8733624454148471,True,Negative FCF + CapEx
BEL,Mar 2019,1514.0,896.0,618.0,40.81902245706737,59.18097754293263,True,Positive FCF + CapEx
BEL,Mar 2020,2570.0,649.0,1921.0,74.74708171206225,25.252918287937742,True,Positive FCF + CapEx
BEL,Mar 2021,5093.0,2595.0,2498.0,49.04771254663263,50.95228745336736,True,Positive FCF + CapEx
BEL,Mar 2022,4207.0,4872.0,-665.0,-15.806988352745424,115.80698835274544,True,Negative FCF + CapEx
BEL,Mar 2023,1199.0,2708.0,-1509.0,-125.85487906588824,225.85487906588827,True,Negative FCF + CapEx
BEL,Mar 2024,4659.0,5924.0,-1265.0,-27.151749302425415,127.15174930242542,True,Negative FCF + CapEx
BHEL,Mar 2013,1759.0,1113.0,646.0,36.725412166003416,63.274587833996584,True,Positive FCF + CapEx
BHEL,Mar 2014,4512.0,868.0,3644.0,80.76241134751773,19.23758865248227,True,Positive FCF + CapEx
BHEL,Mar 2015,821.0,650.0,171.0,20.828258221680876,79.17174177831913,True,Positive FCF + CapEx
BHEL,Mar 2016,374.0,23.0,351.0,93.85026737967914,6.149732620320856,True,Positive FCF + CapEx
BHEL,Mar 2017,560.0,565.0,-5.0,-0.8928571428571428,100.89285714285714,True,Negative FCF + CapEx
BHEL,Mar 2018,989.0,961.0,28.0,2.8311425682507583,97.16885743174925,True,Positive FCF + CapEx
BHEL,Mar 2019,-3860.0,1919.0,-5779.0,149.71502590673575,-49.71502590673575,True,Negative FCF + CapEx
BHEL,Mar 2020,-2892.0,1877.0,-4769.0,164.90318118948824,-64.90318118948825,True,Negative FCF + CapEx
BHEL,Mar 2021,560.0,42.0,518.0,92.5,7.5,True,Positive FCF + CapEx
BHEL,Mar 2022,660.0,1118.0,-458.0,-69.39393939393939,169.39393939393938,True,Negative FCF + CapEx
BHEL,Mar 2023,-741.0,1480.0,-2221.0,299.7300944669366,-199.73009446693658,True,Negative FCF + CapEx
BHEL,Mar 2024,-3713.0,1331.0,-5044.0,135.84702396983573,-35.84702396983571,True,Negative FCF + CapEx
BOSCHLTD,Dec 2012,871.0,824.0,47.0,5.39609644087256,94.60390355912745,True,Positive FCF + CapEx
BOSCHLTD,Dec 2013,1057.0,846.0,211.0,19.96215704824976,80.03784295175024,True,Positive FCF + CapEx
BOSCHLTD,Mar 2015,1396.0,1183.0,213.0,15.257879656160458,84.74212034383955,True,Positive FCF + CapEx
BOSCHLTD,Mar 2016,1318.0,995.0,323.0,24.506828528072838,75.49317147192717,True,Positive FCF + CapEx
BOSCHLTD,Mar 2017,1457.0,1246.0,211.0,14.481811942347289,85.51818805765271,True,Positive FCF + CapEx
BOSCHLTD,Mar 2018,1729.0,1170.0,559.0,32.33082706766917,67.66917293233082,True,Positive FCF + CapEx
BOSCHLTD,Mar 2019,593.0,1766.0,-1173.0,-197.8077571669477,297.80775716694774,True,Negative FCF + CapEx
BOSCHLTD,Mar 2020,1336.0,873.0,463.0,34.6556886227545,65.34431137724552,True,Positive FCF + CapEx
BOSCHLTD,Mar 2021,835.0,463.0,372.0,44.550898203592816,55.449101796407184,True,Positive FCF + CapEx
BOSCHLTD,Mar 2022,271.0,33.0,238.0,87.82287822878229,12.177121771217712,True,Positive FCF + CapEx
BOSCHLTD,Mar 2023,1214.0,262.0,952.0,78.41845140032949,21.581548599670512,True,Positive FCF + CapEx
BOSCHLTD,Mar 2024,1253.0,283.0,970.0,77.41420590582602,22.585794094173984,True,Positive FCF + CapEx
BPCL,Mar 2013,5926.0,3604.0,2322.0,39.183260209247386,60.816739790752614,True,Positive FCF + CapEx
BPCL,Mar 2014,9588.0,6881.0,2707.0,28.233208176887775,71.76679182311221,True,Positive FCF + CapEx
BPCL,Mar 2015,20742.0,10536.0,10206.0,49.20451258316459,50.79548741683541,True,Positive FCF + CapEx
BPCL,Mar 2016,11119.0,9233.0,1886.0,16.96195701052253,83.03804298947746,True,Positive FCF + CapEx
BPCL,Mar 2017,9041.0,15274.0,-6233.0,-68.94148877336578,168.9414887733658,True,Negative FCF + CapEx
BPCL,Mar 2018,11068.0,7066.0,4002.0,36.15829418142392,63.84170581857608,True,Positive FCF + CapEx
BPCL,Mar 2019,10157.0,10451.0,-294.0,-2.894555478980014,102.89455547898001,True,Negative FCF + CapEx
BPCL,Mar 2020,7881.0,11135.0,-3254.0,-41.28917650044411,141.2891765004441,True,Negative FCF + CapEx
BPCL,Mar 2021,23455.0,2474.0,20981.0,89.45214240034109,10.547857599658922,True,Positive FCF + CapEx
BPCL,Mar 2022,20336.0,8138.0,12198.0,59.9822974036192,40.01770259638081,True,Positive FCF + CapEx
BPCL,Mar 2023,12466.0,7806.0,4660.0,37.381678164607735,62.618321835392265,True,Positive FCF + CapEx
BPCL,Mar 2024,35936.0,10521.0,25415.0,70.7229519145147,29.27704808548531,True,Positive FCF + CapEx
BRITANNIA,Mar 2013,320.0,28.0,292.0,91.25,8.75,True,Positive FCF + CapEx
BRITANNIA,Mar 2014,671.0,246.0,425.0,63.33830104321908,36.661698956780924,True,Positive FCF + CapEx
BRITANNIA,Mar 2015,584.0,450.0,134.0,22.945205479452056,77.05479452054794,True,Positive FCF + CapEx
BRITANNIA,Mar 2016,959.0,705.0,254.0,26.485922836287802,73.5140771637122,True,Positive FCF + CapEx
BRITANNIA,Mar 2017,441.0,150.0,291.0,65.98639455782312,34.01360544217687,True,Positive FCF + CapEx
BRITANNIA,Mar 2018,1249.0,957.0,292.0,23.378702962369896,76.62129703763011,True,Positive FCF + CapEx
BRITANNIA,Mar 2019,1156.0,852.0,304.0,26.297577854671278,73.70242214532871,True,Positive FCF + CapEx
BRITANNIA,Mar 2020,1485.0,1526.0,-41.0,-2.760942760942761,102.76094276094277,True,Negative FCF + CapEx
BRITANNIA,Mar 2021,1876.0,433.0,1443.0,76.91897654584223,23.08102345415778,True,Positive FCF + CapEx
BRITANNIA,Mar 2022,1300.0,914.0,386.0,29.69230769230769,70.3076923076923,True,Positive FCF + CapEx
BRITANNIA,Mar 2023,2526.0,1507.0,1019.0,40.340459224069676,59.65954077593032,True,Positive FCF + CapEx
BRITANNIA,Mar 2024,2573.0,477.0,2096.0,81.46132918771862,18.53867081228138,True,Positive FCF + CapEx
CANBK,Mar 2013,8010.0,435.0,7575.0,94.5692883895131,5.430711610486892,True,Positive FCF + CapEx
CANBK,Mar 2014,14244.0,380.0,13864.0,97.3322100533558,2.667789946644201,True,Positive FCF + CapEx
CANBK,Mar 2015,6344.0,1104.0,5240.0,82.59773013871374,17.402269861286253,True,Positive FCF + CapEx
CANBK,Mar 2016,9346.0,443.0,8903.0,95.26000427990584,4.739995720094158,True,Positive FCF + CapEx
CANBK,Mar 2017,2575.0,476.0,2099.0,81.51456310679612,18.485436893203882,True,Positive FCF + CapEx
CANBK,Mar 2018,-11120.0,487.0,-11607.0,104.37949640287769,-4.379496402877698,True,Negative FCF + CapEx
CANBK,Mar 2019,18237.0,745.0,17492.0,95.91489828370894,4.085101716291057,True,Positive FCF + CapEx
CANBK,Mar 2020,-5289.0,445.0,-5734.0,108.41368878805066,-8.413688788050672,True,Negative FCF + CapEx
CANBK,Mar 2021,59118.0,1116.0,58002.0,98.11225007611894,1.8877499238810516,True,Positive FCF + CapEx
CANBK,Mar 2022,919.0,1429.0,-510.0,-55.49510337323177,155.49510337323179,True,Negative FCF + CapEx
CANBK,Mar 2023,-39978.0,1156.0,-41134.0,102.8915903747061,-2.8915903747060887,True,Negative FCF + CapEx
CANBK,Mar 2024,15046.0,1750.0,13296.0,88.36900172803402,11.630998271965971,True,Positive FCF + CapEx
CHOLAFIN,Mar 2013,-3754.0,5.0,-3759.0,100.13319126265317,-0.13319126265316997,True,Negative FCF + CapEx
CHOLAFIN,Mar 2014,-2447.0,83.0,-2530.0,103.39190845933797,-3.3919084593379645,True,Negative FCF + CapEx
CHOLAFIN,Mar 2015,-2264.0,40.0,-2304.0,101.7667844522968,-1.76678445229682,True,Negative FCF + CapEx
CHOLAFIN,Mar 2016,-2809.0,137.0,-2946.0,104.87718049127804,-4.877180491278034,True,Negative FCF + CapEx
CHOLAFIN,Mar 2017,-1468.0,222.0,-1690.0,115.12261580381471,-15.122615803814716,True,Negative FCF + CapEx
CHOLAFIN,Mar 2018,-7926.0,60.0,-7986.0,100.75700227100681,-0.757002271006813,True,Negative FCF + CapEx
CHOLAFIN,Mar 2019,-9317.0,11.0,-9328.0,100.1180637544274,-0.11806375442739078,True,Negative FCF + CapEx
CHOLAFIN,Mar 2020,-2075.0,54.0,-2129.0,102.60240963855422,-2.602409638554217,True,Negative FCF + CapEx
CHOLAFIN,Mar 2021,-8848.0,1746.0,-10594.0,119.73327305605788,-19.733273056057865,True,Negative FCF + CapEx
CHOLAFIN,Mar 2022,-5571.0,1640.0,-7211.0,129.4381619098905,-29.438161909890503,True,Negative FCF + CapEx
CHOLAFIN,Mar 2023,-27105.0,2148.0,-29253.0,107.92473713337023,-7.924737133370227,True,Negative FCF + CapEx
CHOLAFIN,Mar 2024,-35683.0,2855.0,-38538.0,108.00100888378219,-8.001008883782193,True,Negative FCF + CapEx
CIPLA,Mar 2013,1398.0,2063.0,-665.0,-47.56795422031473,147.56795422031473,True,Negative FCF + CapEx
CIPLA,Mar 2014,1563.0,1265.0,298.0,19.065898912348047,80.93410108765195,True,Positive FCF + CapEx
CIPLA,Mar 2015,1173.0,950.0,223.0,19.01108269394714,80.98891730605285,True,Positive FCF + CapEx
CIPLA,Mar 2016,1741.0,4533.0,-2792.0,-160.36760482481333,260.3676048248133,True,Negative FCF + CapEx
CIPLA,Mar 2017,2382.0,1304.0,1078.0,45.256087321578505,54.743912678421495,True,Positive FCF + CapEx
CIPLA,Mar 2018,1463.0,834.0,629.0,42.99384825700615,57.00615174299385,True,Positive FCF + CapEx
CIPLA,Mar 2019,1691.0,1688.0,3.0,0.17740981667652278,99.82259018332348,True,Positive FCF + CapEx
CIPLA,Mar 2020,3068.0,114.0,2954.0,96.28422425032595,3.715775749674054,True,Positive FCF + CapEx
CIPLA,Mar 2021,3755.0,2374.0,1381.0,36.77762982689747,63.222370173102526,True,Positive FCF + CapEx
CIPLA,Mar 2022,3326.0,1858.0,1468.0,44.13710162357186,55.86289837642814,True,Positive FCF + CapEx
CIPLA,Mar 2023,3238.0,2376.0,862.0,26.621371216800494,73.3786287831995,True,Positive FCF + CapEx
CIPLA,Mar 2024,4134.0,2982.0,1152.0,27.866473149492016,72.13352685050798,True,Positive FCF + CapEx
COALINDIA,Mar 2013,9109.0,1833.0,7276.0,79.87704468108464,20.12295531891536,True,Positive FCF + CapEx
COALINDIA,Mar 2014,14525.0,8580.0,5945.0,40.929432013769365,59.070567986230635,True,Positive FCF + CapEx
COALINDIA,Mar 2015,14382.0,894.0,13488.0,93.78389653733834,6.2161034626616605,True,Positive FCF + CapEx
COALINDIA,Mar 2016,13154.0,8154.0,5000.0,38.0112513303938,61.98874866960621,True,Positive FCF + CapEx
COALINDIA,Mar 2017,16461.0,455.0,16006.0,97.23589089362736,2.7641091063726386,True,Positive FCF + CapEx
COALINDIA,Mar 2018,21115.0,7747.0,13368.0,63.31044281316599,36.689557186834,True,Positive FCF + CapEx
COALINDIA,Mar 2019,16356.0,7896.0,8460.0,51.724137931034484,48.275862068965516,True,Positive FCF + CapEx
COALINDIA,Mar 2020,4977.0,1033.0,3944.0,79.24452481414507,20.755475185854934,True,Positive FCF + CapEx
COALINDIA,Mar 2021,10592.0,182.0,10410.0,98.28172205438067,1.7182779456193353,True,Positive FCF + CapEx
COALINDIA,Mar 2022,41107.0,25715.0,15392.0,37.44374437443744,62.55625562556255,True,Positive FCF + CapEx
COALINDIA,Mar 2023,35734.0,23465.0,12269.0,34.33424749538255,65.66575250461744,True,Positive FCF + CapEx
COALINDIA,Mar 2024,18103.0,4486.0,13617.0,75.21957686571287,24.780423134287137,True,Positive FCF + CapEx
DABUR,Mar 2013,870.0,622.0,248.0,28.50574712643678,71.49425287356321,True,Positive FCF + CapEx
DABUR,Mar 2014,1098.0,104.0,994.0,90.52823315118397,9.47176684881603,True,Positive FCF + CapEx
DABUR,Mar 2015,1047.0,876.0,171.0,16.332378223495702,83.66762177650429,True,Positive FCF + CapEx
DABUR,Mar 2016,1187.0,730.0,457.0,38.500421229991574,61.499578770008426,True,Positive FCF + CapEx
DABUR,Mar 2017,1227.0,807.0,420.0,34.229828850855746,65.77017114914425,True,Positive FCF + CapEx
DABUR,Mar 2018,1092.0,541.0,551.0,50.45787545787546,49.54212454212454,True,Positive FCF + CapEx
DABUR,Mar 2019,1499.0,338.0,1161.0,77.45163442294863,22.548365577051367,True,Positive FCF + CapEx
DABUR,Mar 2020,1614.0,517.0,1097.0,67.96778190830236,32.032218091697644,True,Positive FCF + CapEx
DABUR,Mar 2021,2115.0,1404.0,711.0,33.61702127659574,66.38297872340425,True,Positive FCF + CapEx
DABUR,Mar 2022,1802.0,1273.0,529.0,29.356270810210876,70.64372918978913,True,Positive FCF + CapEx
DABUR,Mar 2023,1488.0,583.0,905.0,60.81989247311827,39.18010752688172,True,Positive FCF + CapEx
DABUR,Mar 2024,2013.0,971.0,1042.0,51.76353700943865,48.23646299056135,True,Positive FCF + CapEx
DIVISLAB,Mar 2013,480.0,255.0,225.0,46.875,53.125,True,Positive FCF + CapEx
DIVISLAB,Mar 2014,557.0,305.0,252.0,45.24236983842011,54.7576301615799,True,Positive FCF + CapEx
DIVISLAB,Mar 2015,826.0,521.0,305.0,36.92493946731235,63.07506053268766,True,Positive FCF + CapEx
DIVISLAB,Mar 2016,1038.0,406.0,632.0,60.886319845857415,39.113680154142585,True,Positive FCF + CapEx
DIVISLAB,Mar 2017,1150.0,1140.0,10.0,0.8695652173913043,99.1304347826087,True,Positive FCF + CapEx
DIVISLAB,Mar 2018,776.0,478.0,298.0,38.402061855670105,61.5979381443299,True,Positive FCF + CapEx
DIVISLAB,Mar 2019,954.0,685.0,269.0,28.197064989517816,71.80293501048219,True,Positive FCF + CapEx
DIVISLAB,Mar 2020,1216.0,83.0,1133.0,93.17434210526315,6.825657894736842,True,Positive FCF + CapEx
DIVISLAB,Mar 2021,1947.0,75.0,1872.0,96.14791987673344,3.8520801232665636,True,Positive FCF + CapEx
DIVISLAB,Mar 2022,1912.0,2195.0,-283.0,-14.801255230125523,114.80125523012552,True,Negative FCF + CapEx
DIVISLAB,Mar 2023,2459.0,2707.0,-248.0,-10.085400569337128,110.08540056933714,True,Negative FCF + CapEx
DIVISLAB,Mar 2024,1261.0,269.0,992.0,78.66772402854878,21.332275971451228,True,Positive FCF + CapEx
DLF,Mar 2013,2009.0,1995.0,14.0,0.6968641114982579,99.30313588850174,True,Positive FCF + CapEx
DLF,Mar 2014,1468.0,3924.0,-2456.0,-167.3024523160763,267.3024523160763,True,Negative FCF + CapEx
DLF,Mar 2015,2037.0,98.0,1939.0,95.1890034364261,4.810996563573884,True,Positive FCF + CapEx
DLF,Mar 2016,2957.0,818.0,2139.0,72.33682786608048,27.66317213391951,True,Positive FCF + CapEx
DLF,Mar 2017,-898.0,872.0,-1770.0,197.10467706013364,-97.10467706013362,True,Negative FCF + CapEx
DLF,Mar 2018,270.0,2102.0,-1832.0,-678.5185185185185,778.5185185185185,True,Negative FCF + CapEx
DLF,Mar 2019,2043.0,3.0,2040.0,99.85315712187959,0.14684287812041116,True,Positive FCF + CapEx
DLF,Mar 2020,356.0,6508.0,-6152.0,-1728.0898876404492,1828.0898876404492,True,Negative FCF + CapEx
DLF,Mar 2021,1460.0,150.0,1310.0,89.72602739726028,10.273972602739725,True,Positive FCF + CapEx
DLF,Mar 2022,2832.0,267.0,2565.0,90.57203389830508,9.427966101694915,True,Positive FCF + CapEx
DLF,Mar 2023,2375.0,461.0,1914.0,80.58947368421052,19.410526315789472,True,Positive FCF + CapEx
DLF,Mar 2024,2539.0,1529.0,1010.0,39.77944072469476,60.22055927530524,True,Positive FCF + CapEx
DMART,Mar 2013,127.0,231.0,-104.0,-81.88976377952756,181.88976377952756,True,Negative FCF + CapEx
DMART,Mar 2014,198.0,270.0,-72.0,-36.36363636363637,136.36363636363635,True,Negative FCF + CapEx
DMART,Mar 2015,222.0,474.0,-252.0,-113.51351351351352,213.51351351351352,True,Negative FCF + CapEx
DMART,Mar 2016,433.0,633.0,-200.0,-46.18937644341801,146.189376443418,True,Negative FCF + CapEx
DMART,Mar 2017,455.0,2482.0,-2027.0,-445.4945054945055,545.4945054945055,True,Negative FCF + CapEx
DMART,Mar 2018,730.0,464.0,266.0,36.43835616438356,63.561643835616444,True,Positive FCF + CapEx
DMART,Mar 2019,807.0,958.0,-151.0,-18.711276332094176,118.71127633209417,True,Negative FCF + CapEx
DMART,Mar 2020,1280.0,4657.0,-3377.0,-263.828125,363.828125,True,Negative FCF + CapEx
DMART,Mar 2021,1375.0,1110.0,265.0,19.272727272727273,80.72727272727272,True,Positive FCF + CapEx
DMART,Mar 2022,1372.0,1289.0,83.0,6.049562682215743,93.95043731778425,True,Positive FCF + CapEx
DMART,Mar 2023,2630.0,2313.0,317.0,12.0532319391635,87.9467680608365,True,Positive FCF + CapEx
DMART,Mar 2024,2746.0,2468.0,278.0,10.1238164603059,89.8761835396941,True,Positive FCF + CapEx
DRREDDY,Mar 2013,1378.0,1437.0,-59.0,-4.281567489114659,104.28156748911465,True,Negative FCF + CapEx
DRREDDY,Mar 2014,1970.0,1604.0,366.0,18.578680203045685,81.42131979695432,True,Positive FCF + CapEx
DRREDDY,Mar 2015,2524.0,2370.0,154.0,6.101426307448494,93.89857369255151,True,Positive FCF + CapEx
DRREDDY,Mar 2016,3263.0,1610.0,1653.0,50.65890285013791,49.34109714986209,True,Positive FCF + CapEx
DRREDDY,Mar 2017,2144.0,1890.0,254.0,11.847014925373134,88.15298507462687,True,Positive FCF + CapEx
DRREDDY,Mar 2018,1803.0,1483.0,320.0,17.74819744869662,82.25180255130338,True,Positive FCF + CapEx
DRREDDY,Mar 2019,2870.0,769.0,2101.0,73.20557491289199,26.794425087108014,True,Positive FCF + CapEx
DRREDDY,Mar 2020,2984.0,495.0,2489.0,83.41152815013405,16.58847184986595,True,Positive FCF + CapEx
DRREDDY,Mar 2021,3570.0,2255.0,1315.0,36.83473389355743,63.16526610644257,True,Positive FCF + CapEx
DRREDDY,Mar 2022,2811.0,2565.0,246.0,8.751334044823906,91.2486659551761,True,Positive FCF + CapEx
DRREDDY,Mar 2023,5888.0,4109.0,1779.0,30.21399456521739,69.78600543478261,True,Positive FCF + CapEx
DRREDDY,Mar 2024,4543.0,4034.0,509.0,11.204050187101036,88.79594981289897,True,Positive FCF + CapEx
EICHERMOT,Dec 2012,496.0,773.0,-277.0,-55.846774193548384,155.84677419354838,True,Negative FCF + CapEx
EICHERMOT,Dec 2013,716.0,790.0,-74.0,-10.335195530726256,110.33519553072625,True,Negative FCF + CapEx
EICHERMOT,Dec 2014,1047.0,1214.0,-167.0,-15.950334288443171,115.95033428844317,True,Negative FCF + CapEx
EICHERMOT,Mar 2016,1463.0,1001.0,462.0,31.57894736842105,68.42105263157895,True,Positive FCF + CapEx
EICHERMOT,Mar 2017,1708.0,1744.0,-36.0,-2.107728337236534,102.10772833723654,True,Negative FCF + CapEx
EICHERMOT,Mar 2018,2482.0,2145.0,337.0,13.577759871071715,86.42224012892828,True,Positive FCF + CapEx
EICHERMOT,Mar 2019,1575.0,660.0,915.0,58.0952380952381,41.904761904761905,True,Positive FCF + CapEx
EICHERMOT,Mar 2020,1694.0,1508.0,186.0,10.979929161747345,89.02007083825265,True,Positive FCF + CapEx
EICHERMOT,Mar 2021,1691.0,1625.0,66.0,3.903015966883501,96.0969840331165,True,Positive FCF + CapEx
EICHERMOT,Mar 2022,1527.0,983.0,544.0,35.62540929927963,64.37459070072038,True,Positive FCF + CapEx
EICHERMOT,Mar 2023,2823.0,2397.0,426.0,15.090329436769395,84.9096705632306,True,Positive FCF + CapEx
EICHERMOT,Mar 2024,3724.0,2834.0,890.0,23.899033297529538,76.10096670247046,True,Positive FCF + CapEx
GAIL,Mar 2013,6603.0,8626.0,-2023.0,-30.637588974708468,130.63758897470848,True,Negative FCF + CapEx
GAIL,Mar 2014,4615.0,4466.0,149.0,3.228602383531961,96.77139761646804,True,Positive FCF + CapEx
GAIL,Mar 2015,4214.0,2809.0,1405.0,33.34124347413384,66.65875652586615,True,Positive FCF + CapEx
GAIL,Mar 2016,3960.0,904.0,3056.0,77.17171717171716,22.828282828282827,True,Positive FCF + CapEx
GAIL,Mar 2017,6024.0,334.0,5690.0,94.45551128818062,5.544488711819389,True,Positive FCF + CapEx
GAIL,Mar 2018,8769.0,2660.0,6109.0,69.66586840004561,30.334131599954382,True,Positive FCF + CapEx
GAIL,Mar 2019,7984.0,5701.0,2283.0,28.594689378757515,71.40531062124249,True,Positive FCF + CapEx
GAIL,Mar 2020,8345.0,8299.0,46.0,0.5512282804074297,99.44877171959257,True,Positive FCF + CapEx
GAIL,Mar 2021,8993.0,4640.0,4353.0,48.40431446680752,51.59568553319248,True,Positive FCF + CapEx
GAIL,Mar 2022,9420.0,5490.0,3930.0,41.71974522292994,58.28025477707006,True,Positive FCF + CapEx
GAIL,Mar 2023,3205.0,7453.0,-4248.0,-132.54290171606863,232.54290171606863,True,Negative FCF + CapEx
GAIL,Mar 2024,12586.0,8226.0,4360.0,34.641665342443986,65.35833465755601,True,Positive FCF + CapEx
GODREJCP,Mar 2013,820.0,865.0,-45.0,-5.487804878048781,105.48780487804879,True,Negative FCF + CapEx
GODREJCP,Mar 2014,1116.0,494.0,622.0,55.7347670250896,44.2652329749104,True,Positive FCF + CapEx
GODREJCP,Mar 2015,1027.0,1236.0,-209.0,-20.35053554040896,120.35053554040896,True,Negative FCF + CapEx
GODREJCP,Mar 2016,847.0,622.0,225.0,26.564344746162927,73.43565525383707,True,Positive FCF + CapEx
GODREJCP,Mar 2017,1860.0,2243.0,-383.0,-20.591397849462364,120.59139784946235,True,Negative FCF + CapEx
GODREJCP,Mar 2018,1723.0,336.0,1387.0,80.49912942542078,19.50087057457922,True,Positive FCF + CapEx
GODREJCP,Mar 2019,1729.0,274.0,1455.0,84.15268941584732,15.847310584152691,True,Positive FCF + CapEx
GODREJCP,Mar 2020,1588.0,552.0,1036.0,65.23929471032746,34.76070528967254,True,Positive FCF + CapEx
GODREJCP,Mar 2021,2030.0,292.0,1738.0,85.61576354679804,14.384236453201972,True,Positive FCF + CapEx
GODREJCP,Mar 2022,1451.0,844.0,607.0,41.833218470020675,58.166781529979325,True,Positive FCF + CapEx
GODREJCP,Mar 2023,2151.0,1754.0,397.0,18.456531845653185,81.54346815434683,True,Positive FCF + CapEx
GODREJCP,Mar 2024,2070.0,3435.0,-1365.0,-65.94202898550725,165.94202898550725,True,Negative FCF + CapEx
GRASIM,Mar 2013,4242.0,5687.0,-1445.0,-34.06412069778406,134.06412069778406,True,Negative FCF + CapEx
GRASIM,Mar 2014,3549.0,2336.0,1213.0,34.17864187094956,65.82135812905044,True,Positive FCF + CapEx
GRASIM,Mar 2015,4594.0,2359.0,2235.0,48.65041358293426,51.34958641706574,True,Positive FCF + CapEx
GRASIM,Mar 2016,5868.0,4515.0,1353.0,23.05725971370143,76.94274028629857,True,Positive FCF + CapEx
GRASIM,Mar 2017,7288.0,3509.0,3779.0,51.852360043907794,48.147639956092206,True,Positive FCF + CapEx
GRASIM,Mar 2018,-4140.0,1546.0,-5686.0,137.34299516908212,-37.34299516908213,True,Negative FCF + CapEx
GRASIM,Mar 2019,-1659.0,2212.0,-3871.0,233.33333333333334,-133.33333333333331,True,Negative FCF + CapEx
GRASIM,Mar 2020,16620.0,11364.0,5256.0,31.624548736462092,68.3754512635379,True,Positive FCF + CapEx
GRASIM,Mar 2021,15075.0,7146.0,7929.0,52.59701492537313,47.40298507462686,True,Positive FCF + CapEx
GRASIM,Mar 2022,7038.0,1053.0,5985.0,85.0383631713555,14.961636828644501,True,Positive FCF + CapEx
GRASIM,Mar 2023,-12685.0,13712.0,-26397.0,208.0961765865195,-108.0961765865195,True,Negative FCF + CapEx
GRASIM,Mar 2024,-10719.0,23114.0,-33833.0,315.6357869204217,-215.63578692042168,True,Negative FCF + CapEx
HAL,Mar 2017,-423.0,3021.0,-3444.0,814.1843971631206,-714.1843971631206,True,Negative FCF + CapEx
HAL,Mar 2018,-734.0,594.0,-1328.0,180.92643051771117,-80.92643051771117,True,Negative FCF + CapEx
HAL,Mar 2019,-7694.0,5292.0,-12986.0,168.78086820899404,-68.78086820899402,True,Negative FCF + CapEx
HAL,Mar 2020,1537.0,1334.0,203.0,13.20754716981132,86.79245283018868,True,Positive FCF + CapEx
HAL,Mar 2021,15124.0,1190.0,13934.0,92.13171118751653,7.8682888124834705,True,Positive FCF + CapEx
HAL,Mar 2022,10180.0,12789.0,-2609.0,-25.628683693516702,125.62868369351669,True,Negative FCF + CapEx
HAL,Mar 2023,8836.0,5734.0,3102.0,35.1063829787234,64.8936170212766,True,Positive FCF + CapEx
HAL,Mar 2024,8226.0,6412.0,1814.0,22.052030148310237,77.94796985168976,True,Positive FCF + CapEx
HAVELLS,Mar 2013,638.0,144.0,494.0,77.4294670846395,22.570532915360502,True,Positive FCF + CapEx
HAVELLS,Mar 2014,868.0,376.0,492.0,56.68202764976959,43.31797235023041,True,Positive FCF + CapEx
HAVELLS,Mar 2015,963.0,485.0,478.0,49.63655244029076,50.36344755970924,True,Positive FCF + CapEx
HAVELLS,Mar 2016,513.0,121.0,392.0,76.41325536062378,23.586744639376217,True,Positive FCF + CapEx
HAVELLS,Mar 2017,767.0,220.0,547.0,71.31681877444589,28.683181225554105,True,Positive FCF + CapEx
HAVELLS,Mar 2018,1100.0,946.0,154.0,14.000000000000002,86.0,True,Positive FCF + CapEx
HAVELLS,Mar 2019,501.0,185.0,316.0,63.07385229540918,36.92614770459082,True,Positive FCF + CapEx
HAVELLS,Mar 2020,827.0,548.0,279.0,33.736396614268436,66.26360338573156,True,Positive FCF + CapEx
HAVELLS,Mar 2021,660.0,763.0,-103.0,-15.606060606060607,115.6060606060606,True,Negative FCF + CapEx
HAVELLS,Mar 2022,1728.0,759.0,969.0,56.076388888888886,43.92361111111111,True,Positive FCF + CapEx
HAVELLS,Mar 2023,565.0,31.0,534.0,94.51327433628319,5.486725663716814,True,Positive FCF + CapEx
HAVELLS,Mar 2024,1953.0,1618.0,335.0,17.15309779825909,82.84690220174092,True,Positive FCF + CapEx
HCLTECH,Jun 2013,4492.0,2361.0,2131.0,47.439893143365985,52.560106856634015,True,Positive FCF + CapEx
HCLTECH,Jun 2014,6457.0,4842.0,1615.0,25.01161530122348,74.98838469877653,True,Positive FCF + CapEx
